,area,bbox,centroid,convex_area,convex_image,coords,eccentricity,equivalent_diameter,euler_number,extent,image,label,major_axis_length,max_intensity,mean_intensity,min_intensity,minor_axis_length,orientation,perimeter,solidity,weighted_centroid,slope max_intensity,slope mean_intensity,slope min_intensity,slope weighted_centroid,wslope max_intensity,wslope mean_intensity,wslope min_intensity,wslope weighted_centroid,moments_hu0,weighted_moments_hu0,slope weighted_moments_hu0,wslope weighted_moments_hu0,moments_hu1,weighted_moments_hu1,slope weighted_moments_hu1,wslope weighted_moments_hu1,moments_hu2,weighted_moments_hu2,slope weighted_moments_hu2,wslope weighted_moments_hu2,moments_hu3,weighted_moments_hu3,slope weighted_moments_hu3,wslope weighted_moments_hu3,moments_hu4,weighted_moments_hu4,slope weighted_moments_hu4,wslope weighted_moments_hu4,moments_hu5,weighted_moments_hu5,slope weighted_moments_hu5,wslope weighted_moments_hu5,moments_hu6,weighted_moments_hu6,slope weighted_moments_hu6,wslope weighted_moments_hu6
drift_296,66,"(8406, 876, 8415, 885)","(8409.939393939394, 880.25757575757575)",68,"[[False False  True ...,  True  True False]
 [False  True  True ...,  True  True  True]
 [False  True  True ...,  True  True  True]
 ..., 
 [False  True  True ...,  True  True False]
 [False  True  True ...,  True  True False]
 [False False  True ...,  True False False]]","[[8406  879]
 [8406  880]
 [8406  881]
 ..., 
 [8414  880]
 [8414  881]
 [8414  882]]",0.4913652295808602,9.166995688475081,1,0.814814814815,"[[False False False ...,  True  True False]
 [False  True  True ...,  True  True  True]
 [False  True  True ...,  True  True  True]
 ..., 
 [False  True  True ...,  True  True False]
 [False  True  True ...,  True  True False]
 [False False  True ...,  True False False]]",297,9.825980419434769,0.863929,0.748485,0.599793,8.557973233097238,1.0179971064495863,27.8994949366,0.970588235294,"(8409.9725380738928, 880.22846087797245)",6.04891,3.54764,0.825562,"(8410.3012995260706, 879.64662081010988)",1.79015,1.43815,1.15925,"(8410.0295939386215, 880.26088343648735)",0.16078484570220103,0.204911027262977,0.04927652535426341,0.11462089165681016,0.0004872966505799558,0.0007118082432936435,2.130885537578986e-05,0.0001518110368865298,3.4220455383305115e-05,6.22705840988731e-05,1.2938613448765518e-06,1.3609742582366845e-05,9.020875552568654e-08,4.4016795054905416e-06,3.811606607742505e-06,1.334352300510045e-06,1.5042826568389962e-13,7.262070799838705e-11,1.5434772547899538e-12,1.4280010327688579e-12,1.8963486138583966e-09,8.535332067814982e-08,-6.692956110826799e-09,1.4717833869298396e-08,4.99203760948954e-14,6.063559264545898e-12,-8.32267853182229e-12,5.504085953720988e-12
drift_297,1500,"(8734, 1733, 8793, 1788)","(8761.6740000000009, 1756.6506666666667)",1964,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8734 1785]
 [8735 1784]
 [8735 1785]
 ..., 
 [8792 1750]
 [8792 1751]
 [8792 1752]]",0.841270959735659,43.70193722368317,1,0.462249614792,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",298,64.82815864798566,0.973629,0.717315,0.529319,35.046990691553276,0.867031023448244,213.13708499,0.763747454175,"(8761.945290392001, 1756.5435021752326)",7.73722,4.40832,0.537733,"(8760.644750978403, 1755.6208707473202)",5.1148,4.2563,2.35236,"(8761.1011127329912, 1756.3125875728092)",0.22629090459259255,0.3020401700477714,0.049952523759075045,0.05155174810366539,0.015359456622838738,0.02752413540620112,0.000839172981763172,0.00082258674916919,0.00407460855673515,0.010076936139971949,4.707207565184273e-05,4.778181039317556e-05,0.0004845220962908759,0.0012702209416680637,7.343635620643971e-06,6.3812968893348154e-06,4.477185918895987e-07,3.2896272614697487e-06,7.354804982978252e-11,6.889387692302697e-11,2.0360852556874404e-05,8.211824807615816e-05,5.7899728897453664e-08,6.377479731393167e-08,-5.128580971756163e-07,-3.135371108931629e-06,-1.1503418991065888e-10,-8.75777097552127e-11
drift_298,117,"(8749, 1985, 8758, 2008)","(8752.7863247863243, 1996.9572649572649)",155,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False  True  True ...,  True False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]","[[8749 1996]
 [8749 1997]
 [8749 1998]
 ..., 
 [8757 1988]
 [8757 1989]
 [8757 1990]]",0.9528364116786249,12.205286835384658,1,0.565217391304,"[[False False False ..., False False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False  True  True ...,  True False False]
 [False  True  True ..., False False False]
 [ True  True  True ..., False False False]]",299,25.370886389290693,1.02256,0.72492,0.50904,7.699667879534314,0.18209280834823668,55.8345237792,0.754838709677,"(8752.8277748625987, 1997.0073368827259)",8.42839,4.97939,1.2231,"(8752.4660993953075, 1997.3719846065512)",4.37285,3.41202,1.96815,"(8752.5590160860174, 1997.0012512079018)",0.3755164324964894,0.5207062408882012,0.07427972733459924,0.10344479836657497,0.09745502854889448,0.19311248119560764,0.003814288506973001,0.0072423466063293055,0.007569209077464069,0.01838276656184419,7.82684858964432e-05,0.00022415537884683262,0.0029182097179130794,0.00789774316380588,4.637458173472652e-05,0.00010099097008771793,1.251420829264589e-05,8.970936307438297e-05,2.7237462681768285e-09,1.4135395604946678e-08,0.000670291690547827,0.0027410930239867796,2.5453410012033103e-06,6.7827546119680234e-06,5.612436506519616e-06,3.174721479925744e-05,6.222359288363937e-10,5.574599893644678e-09
drift_299,776,"(8751, 2035, 8785, 2080)","(8767.4832474226805, 2054.7822164948452)",1088,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8751 2041]
 [8751 2042]
 [8751 2043]
 ..., 
 [8783 2075]
 [8784 2073]
 [8784 2074]]",0.8654029499167529,31.433006326383836,1,0.507189542484,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",300,50.11404802747023,0.899236,0.686458,0.269902,25.11097555807453,-0.3574194329936879,160.296464556,0.713235294118,"(8767.3588991798333, 2054.6482948695589)",6.87804,2.47641,0.318422,"(8766.2840224484153, 2052.9631818365592)",3.75431,2.15787,0.919056,"(8765.9674285094261, 2053.5834971373702)",0.2530588678461509,0.36655909453083063,0.10108219122769091,0.10425857553494379,0.022948167789057027,0.04843892346349926,0.00355844167354963,0.0031984524948311657,0.0040794174679528806,0.013046582167457195,0.0004390311705839235,0.0003967341724345969,0.0012450246618564277,0.004172331678251081,0.00021058787586692538,0.0001402140175063514,2.780826657580321e-06,3.055806095664738e-05,6.382033785689646e-08,3.2944380227684404e-08,0.00018838711757374939,0.0009165643438069863,1.2500816478665275e-05,7.923868435928238e-06,3.7397027407363437e-07,3.7178963648347895e-06,5.203258878125379e-09,-2.8821190902115968e-09
drift_300,3030,"(8752, 1210, 8882, 1255)","(8813.201650165016, 1233.037293729373)",3396,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8752 1215]
 [8752 1216]
 [8753 1213]
 ..., 
 [8881 1246]
 [8881 1247]
 [8881 1248]]",0.9612222798648193,62.11212297569246,1,0.517948717949,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",301,120.23380046553234,1.32251,0.914635,0.515413,33.15744974277026,-1.303348975263945,307.521861301,0.89222614841,"(8812.9527411357649, 1233.6008242830212)",9.75677,4.80516,1.41801,"(8815.5786615148154, 1233.7597113101924)",6.68371,3.49003,1.7712,"(8820.4281725845103, 1234.5443834420776)",0.3208659910855978,0.32208145565592444,0.07185504478587669,0.09468339657880648,0.07590604994203763,0.0771954638186133,0.003885809414486743,0.006857716580953796,4.9755164281589804e-05,8.838682678711512e-05,1.5609206345254883e-06,1.474753862861334e-05,1.9094881850068107e-05,2.46173045085076e-05,1.385828489173726e-06,2.1990266572419017e-05,5.631519816497646e-10,7.122193097391731e-10,2.0288355607913905e-12,3.9503198309601534e-10,3.465291495614774e-06,8.593218440987289e-07,8.168066054466803e-08,1.8139523169760189e-06,-1.7108122378828672e-10,-9.007393639525559e-10,-1.9553905562219925e-13,-2.7806290954236817e-11
drift_301,73,"(8758, 2006, 8769, 2018)","(8762.0547945205471, 2010.6849315068494)",92,"[[False  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ...,  True False False]
 ..., 
 [False False False ...,  True False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8758 2007]
 [8758 2008]
 [8758 2009]
 ..., 
 [8768 2011]
 [8768 2012]
 [8768 2013]]",0.4093499766911147,9.640875829802336,1,0.55303030303,"[[False  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ...,  True False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",302,11.426237319346102,0.849432,0.668914,0.532161,10.425041176562155,-0.8660321661927886,40.1776695297,0.79347826087,"(8761.93561496451, 2010.714919315448)",5.05698,2.96353,1.0198,"(8761.6297656878924, 2010.3125151962606)",3.52158,2.26158,1.25001,"(8761.6630633639234, 2010.5125507495461)",0.20482909487246065,0.3101347693467943,0.06386047278336161,0.09138810101870956,0.00035083778007103284,0.0009178204058076068,0.00022050002600625736,3.825089030653126e-05,0.0022839221104862216,0.007790999866411779,5.8402430535641136e-05,0.00020682285128026214,0.00021504623832076892,0.0010628594087416987,1.4024012602928471e-05,3.723275598410357e-05,-4.5545974121855425e-08,-5.307685567440041e-07,-3.230735699586278e-10,-3.9561944144440357e-10,3.556802983559772e-06,2.6547268022371226e-05,1.094865995162817e-07,1.5743957361658744e-07,1.4366170864509987e-07,3.012106654864444e-06,2.381297143169571e-10,3.2432448872494803e-09
drift_302,526,"(8760, 1867, 8789, 1912)","(8772.7072243346011, 1888.6577946768061)",652,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False False False ...,  True False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8760 1878]
 [8760 1879]
 [8760 1880]
 ..., 
 [8788 1905]
 [8788 1906]
 [8788 1907]]",0.9589594342441418,25.879026267050612,1,0.4030651341,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False False False ...,  True False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",303,51.30791123717093,1.234,0.791297,0.265251,14.548014513466244,-0.45923449658539206,127.053823869,0.806748466258,"(8772.7601674171983, 1888.8517108283461)",12.7516,6.4238,1.66109,"(8773.4687022505459, 1889.735597097927)",5.07416,3.1868,1.69065,"(8772.7869529332238, 1888.535803146141)",0.33794516181148226,0.41925495739260765,0.05262931905447202,0.10157697948358102,0.08274215536640868,0.1292478198144986,0.002000281687730578,0.007461728220828334,0.0015138418153410676,0.0022373077689363703,5.510730488724708e-07,3.333312463664614e-05,0.0007329705602514998,0.0007916419224554389,5.673029461170822e-08,1.1187304251931083e-05,7.704950447526866e-07,1.0350429518188122e-06,-5.077677549459544e-15,2.1590076748066885e-10,0.0001986521410314558,0.00025146290093248696,2.4329346090798173e-09,9.472570894097766e-07,-4.9660542968894906e-08,-1.9661700158005726e-07,-8.65044708028714e-15,7.643606386969343e-12
drift_303,81,"(8766, 1773, 8782, 1786)","(8774.1358024691363, 1779.037037037037)",100,"[[False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]","[[8766 1783]
 [8766 1784]
 [8767 1782]
 ..., 
 [8781 1774]
 [8781 1775]
 [8781 1776]]",0.9674265132191116,10.155412503859614,1,0.389423076923,"[[False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]",304,21.483953141037478,0.790897,0.673073,0.524778,5.438705977839694,0.8737944701888041,44.627416998,0.81,"(8774.1525802035339, 1778.9923811891258)",5.21642,2.4159,0.595724,"(8774.1357775140041, 1778.3316906153602)",2.80644,1.86722,1.2867,"(8774.5339676710446, 1778.6266505512547)",0.3789658682713605,0.5748933007538037,0.18382303063326397,0.22114131096788056,0.11110119356128656,0.258728773495082,0.027367342332386004,0.03806629602239053,0.0011309525542613332,0.004402741581081203,0.0002524929719529771,0.0005903653377281347,0.00043017361242984084,0.002116716652179418,0.0002367395790418377,0.0004604725554894536,2.778603006402371e-07,6.308207447800777e-06,5.7570072667983816e-08,2.400046417575433e-07,9.505719237075802e-05,0.0008391124639955282,3.851978190796208e-05,8.452861399433662e-05,1.1323098495590262e-07,1.4006413943978427e-06,-5.984867691451882e-09,6.233072011250679e-09
drift_304,81,"(8773, 1951, 8779, 1970)","(8775.4567901234568, 1960.4444444444443)",98,"[[False False False ...,  True  True False]
 [False False  True ...,  True  True  True]
 [False  True  True ...,  True  True  True]
 [ True  True  True ...,  True  True False]
 [ True  True  True ...,  True False False]
 [False  True  True ..., False False False]]","[[8773 1958]
 [8773 1959]
 [8773 1960]
 ..., 
 [8778 1964]
 [8778 1965]
 [8778 1966]]",0.9587517371158687,10.155412503859614,1,0.710526315789,"[[False False False ...,  True False False]
 [False False  True ...,  True  True  True]
 [False  True  True ...,  True  True  True]
 [ True  True  True ...,  True  True False]
 [ True  True  True ...,  True False False]
 [False  True  True ..., False False False]]",305,20.26998795382963,0.883454,0.702266,0.471423,5.761638680862102,0.032682763399832074,43.7989898732,0.826530612245,"(8775.4955999603208, 1960.612402606627)",7.39251,3.61955,1.1722,"(8775.803723114097, 1961.1573938601666)",3.84343,2.98507,1.23994,"(8775.3062510852415, 1960.7058906621535)",0.3426457499515469,0.4993383348629884,0.09487451064945701,0.10145770303667573,0.08492364274235022,0.183794599374959,0.006442835815590225,0.007408216790801141,0.0020710286850034753,0.00918037444658315,0.00016951261290767028,5.789886940040316e-05,0.0014203631581896155,0.007259455381148611,0.0001273711782379055,3.959473196337295e-05,2.4229657900113855e-06,5.915085688127999e-05,1.868247047954273e-08,1.8835579609266764e-09,0.00040452935698941485,0.003079242980549204,1.0185680517981083e-05,3.3826484753786028e-06,2.5246622654547556e-07,3.6498995470686865e-06,-1.1159922376106477e-09,2.1504519194752476e-10
drift_305,482,"(8782, 1783, 8832, 1825)","(8806.5497925311211, 1803.7655601659751)",603,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True False ..., False False False]]","[[8782 1820]
 [8782 1821]
 [8782 1822]
 ..., 
 [8830 1785]
 [8831 1783]
 [8831 1784]]",0.9884148497463162,24.77299861870477,1,0.229523809524,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True False ..., False False False]]",306,66.25525571648426,0.992397,0.77328,0.560087,10.055986202649043,0.8856338426424323,140.752308679,0.799336650083,"(8806.2895058233735, 1803.84693069165)",11.0904,3.15565,0.432605,"(8805.4129184045905, 1803.5261975752546)",2.95961,2.05335,0.746933,"(8805.7067637910222, 1804.1807461361902)",0.5823238807786032,0.7435791609667755,0.17713481798727243,0.30196530071133704,0.309246179074074,0.5054032452818796,0.027850938897939003,0.0840915492059936,0.002016008848965237,0.00338773248160203,7.55080680434901e-05,0.0001367925964054142,0.0007043767410935529,0.00047141867162739864,1.618224906170956e-05,1.365796990326043e-05,7.597496553353638e-07,-5.483101444223431e-08,4.3413878504144167e-10,-5.85252283929574e-10,0.00022830471658220913,-0.00014030438063778388,7.45365123298407e-07,-3.948765792717733e-06,3.5682401930020844e-07,5.932223207884984e-07,-3.626210983547894e-10,-7.74236450310267e-11
drift_306,2458,"(8795, 1614, 8866, 1668)","(8829.6529698942231, 1641.9373474369406)",2708,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8795 1649]
 [8795 1650]
 [8796 1647]
 ..., 
 [8865 1630]
 [8865 1631]
 [8865 1632]]",0.6812345435912507,55.94303174622403,1,0.641105894627,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",307,66.06137870636671,1.22323,0.843717,0.491015,48.36123820020922,1.3028237629646946,219.379725677,0.907680945347,"(8829.6272951708725, 1641.6975692633609)",11.8603,7.56196,0.803601,"(8827.5341562592748, 1640.5960256033818)",9.42322,7.39228,2.97932,"(8828.4731357247892, 1641.5567607447595)",0.1704362061849923,0.18239781551303708,0.02110312116796204,0.02157523323014983,0.0026519996199718897,0.002948725945421067,4.470699133162203e-05,4.647717997645343e-05,1.9997195986939902e-05,3.7862925085496485e-05,1.6770210403462063e-07,8.469838222753672e-08,1.0332482052774225e-06,2.6132830878679773e-06,5.8686835238949594e-08,2.219261440902046e-08,4.376177452664394e-12,3.806788815867354e-12,1.219838438858125e-15,8.619195815953638e-16,5.1472963932824976e-08,1.1244820663506816e-08,5.078026840122171e-12,8.508551899386227e-11,-1.705265899603388e-12,2.57145655359092e-11,5.692885122679991e-15,4.276203027777468e-16
drift_307,1066,"(8830, 1983, 8898, 2038)","(8861.3367729831152, 2006.8011257035648)",1794,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8830 2030]
 [8831 2028]
 [8831 2029]
 ..., 
 [8896 1992]
 [8897 1990]
 [8897 1991]]",0.9055499301243571,36.84119100528216,1,0.285026737968,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",308,77.36676425938619,0.882063,0.685961,0.447276,32.822052950161826,0.8468434147648845,292.53405461,0.594202898551,"(8861.1933320988337, 2007.1937608564144)",6.41109,2.37798,0.27916,"(8860.2399169099954, 2007.1803325036369)",3.43228,2.05183,0.929858,"(8859.8557740115448, 2007.186151266513)",0.4141008074478578,0.6005511745808505,0.17451284774331155,0.21101839659997035,0.08281575493469574,0.1771064484352473,0.014504555201462184,0.021912136536680067,0.009329080337246165,0.025160808079985747,0.0005826775015476323,0.0013053584036795923,0.0021091682402430804,0.00482788306843739,8.00840624794563e-05,0.0001769551559348455,9.283516782790124e-06,5.253669068703604e-05,1.7252419601476113e-08,7.734823923487401e-08,0.0005232083603914966,0.0017692899442578957,7.55957306258727e-06,1.561542114473594e-05,1.1616604704152098e-06,8.441227177949947e-06,-1.2752758480356806e-09,-3.535910076187835e-08
drift_308,3673,"(8852, 1506, 8940, 1599)","(8890.7566022325082, 1551.869588891914)",5081,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8852 1593]
 [8852 1594]
 [8852 1595]
 ..., 
 [8939 1558]
 [8939 1559]
 [8939 1560]]",0.7551330944339796,68.38573570425527,1,0.448802541544,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",309,92.74990800516866,1.40399,0.802296,0.513069,60.804197594665446,0.6747170018149826,372.818325857,0.72288919504,"(8890.0177442040804, 1551.263426446762)",15.3815,7.01167,0.382961,"(8883.4592944772121, 1551.1177058568999)",10.7233,6.7118,0.954763,"(8884.2349770829496, 1551.8418085746582)",0.20929240198915006,0.24129756611577838,0.028571470338254225,0.029909971757050166,0.006967326204862998,0.008931518452533403,0.0003029702561270052,0.000332049837541898,0.0006797763970743787,0.0006820367540798192,3.2608326324920815e-07,1.687096628142641e-07,1.3325775817045918e-05,6.04045617643403e-05,3.329142151770027e-07,3.112548178158894e-07,-8.905113874011136e-11,3.660451517633327e-09,-1.459275107485989e-15,2.5956520885763354e-14,-9.497433505748913e-07,-5.503495877048473e-06,-3.571039135192486e-09,-2.833380577052629e-09,1.265169284947366e-09,1.170133209032754e-08,1.0967921345770216e-13,6.643469763508145e-14
drift_309,52305,"(8855, 957, 9608, 1214)","(9259.8136315839783, 1056.4166332090622)",102865,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8855 1146]
 [8855 1147]
 [8855 1148]
 ..., 
 [9606 1062]
 [9607 1059]
 [9607 1060]]",0.9911309189535633,258.0635471882317,-2,0.270280744725,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",310,889.8145193790494,1.46175,0.908297,0.419314,118.24661246525922,1.3634313369885498,2748.39628254,0.508481990959,"(nan, nan)",14.8415,6.12244,0.374482,"(nan, nan)",9.88919,6.01144,2.12356,"(9250.3678611322157, 1057.4893691934767)",0.9628048707786995,,,0.16533639052790097,0.8637651376216612,,,0.025728337072428963,0.11307002281234259,,,0.000543572005808161,0.08286715662524845,,,0.00042006161481260794,0.008000142470203343,,,2.0040566103522888e-07,0.07198940891593378,,,6.388716043442823e-05,-0.0005828853797708866,,,-1.1289836323389547e-08
drift_310,679,"(8880, 905, 8984, 960)","(8927.7658321060389, 937.40353460972017)",1603,"[[ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8880  905]
 [8880  906]
 [8880  907]
 ..., 
 [8983  952]
 [8983  953]
 [8983  954]]",0.990358457170395,29.40288507740653,1,0.118706293706,"[[ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",311,118.14627389338781,1.01154,0.74955,0.538379,16.366618000308282,-1.1370986302360515,262.977705423,0.423580786026,"(8927.0458719344188, 937.18801109438209)",8.24031,2.72005,0.536696,"(8925.1627819774621, 936.2706141567578)",1.54293,0.901232,0.475125,"(8927.5487982949235, 936.98657837320161)",1.3095000202190195,1.6686418927344235,0.4177221766355025,1.572357270476792,1.5880722683926158,2.5759654228828133,0.16117998756128205,2.2958636909599752,0.31496143963443474,0.7650486840707168,0.015229214015810327,0.5122285718742178,0.07599513768951559,0.24218891021455638,0.007763493187566437,0.14294627264747556,0.007593298924820885,0.08710655191637606,8.227133477944783e-05,0.02958912145868249,0.0224402267649208,0.18542154723189497,0.0024073812683418844,0.08169612351619124,-0.008976401799346704,-0.05727568166679614,-1.890714123423265e-05,-0.02491302048242398
drift_311,190,"(8912, 1490, 8932, 1505)","(8922.7157894736847, 1496.7526315789473)",213,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ...,  True False False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]","[[8912 1499]
 [8912 1500]
 [8912 1501]
 ..., 
 [8931 1495]
 [8931 1496]
 [8931 1497]]",0.7931638344129386,15.553633450087505,1,0.633333333333,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]",312,20.56676787122385,0.805216,0.689318,0.564361,12.525332714471228,1.0595764616243137,56.8700576851,0.892018779343,"(8922.7003420728415, 1496.772228435907)",9.97896,5.58581,1.03571,"(8921.3575354783861, 1496.7606752624026)",7.52098,5.24865,2.90135,"(8921.6735616057031, 1496.9229808439272)",0.19074865140691077,0.27365991766275743,0.032147998755894754,0.03519829427989276,0.007662467276678277,0.016243630199501462,0.00022093462187476733,0.00024783166003394786,0.00018269452594849521,0.0006048058008483012,1.3121630652643362e-06,1.5581205370484859e-06,4.1068361529749335e-05,0.0001486183756294562,8.38703448229016e-08,5.0195596465527864e-08,3.495629358957677e-09,4.2817981595772406e-08,1.533573277495421e-14,1.4005146289347886e-14,2.12410648968994e-06,1.0772510387246594e-05,1.224874768314699e-09,3.331822397243142e-10,6.59661509428691e-10,1.2326961828292475e-08,2.3215164621631084e-14,9.568799872563428e-16
drift_312,768,"(8938, 1495, 8993, 1557)","(8964.1822916666661, 1529.2018229166667)",1189,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8938 1547]
 [8938 1548]
 [8938 1549]
 ..., 
 [8991 1505]
 [8992 1503]
 [8992 1504]]",0.9854932027273868,31.270560761786875,1,0.225219941349,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",313,89.8432103573051,0.8776,0.681269,0.518198,15.2477314869076,0.6839923612016899,200.651803616,0.645920941968,"(8964.1776424049585, 1529.2556418034389)",5.06657,2.34877,0.439214,"(8962.2277474561761, 1530.3815308354388)",2.9656,1.88636,0.570559,"(8962.6478530849636, 1531.1486422061828)",0.6758053192385911,0.9875008012660387,0.25753114169273483,0.32161731478766575,0.40699884404130665,0.8694113705117347,0.058764664913648415,0.09157803088326594,0.031938088309261356,0.10153545282828441,0.0028331499023032986,0.005707917200167587,0.02498927402826763,0.07952829993113149,0.002289426140923521,0.005029771506844477,0.0007056110948188822,0.0071425675207758225,5.8293388868838535e-06,2.694797668784652e-05,0.015721983816228344,0.07308658149783324,0.0005454255118298601,0.0015167528994807975,-2.244047800037879e-05,-0.00023605558965753112,-1.284622003124891e-07,-3.424000950059194e-07
